,cuntan,wulong,maoping,ThreeGRes,yichang,shashi,chenglingji,chenglingji7,DJKRes,DragonKT,hankou,jiujiang,hukou,datong
19556,7060.0,291.0,0.0,0.0,7020.0,7130.0,0.0,1260.0,685.0,0.0,8840.0,9130.0,290.0,8550.0
19557,6890.0,287.0,0.0,0.0,8540.0,7960.0,0.0,1840.0,854.0,0.0,10700.0,10800.0,792.0,11800.0
19558,5310.0,1660.0,0.0,0.0,10400.0,8170.0,0.0,9060.0,1060.0,0.0,18600.0,19000.0,4960.0,24200.0
19559,6830.0,265.0,0.0,0.0,7380.0,6860.0,0.0,1180.0,1160.0,0.0,8620.0,8680.0,320.0,10000.0
19560,6110.0,1150.0,0.0,0.0,7300.0,6660.0,0.0,1780.0,72.6,0.0,9410.0,9780.0,2540.0,12500.0
19561,6130.0,1870.0,0.0,0.0,8920.0,8770.0,0.0,6820.0,845.0,0.0,18200.0,20400.0,5820.0,27800.0
19562,5540.0,516.0,0.0,0.0,6440.0,6640.0,0.0,5320.0,398.0,0.0,11700.0,11800.0,1240.0,13100.0
19563,4930.0,740.0,0.0,0.0,9770.0,9170.0,0.0,7450.0,545.0,0.0,18000.0,18500.0,3580.0,22600.0
19564,5560.0,777.0,0.0,0.0,9720.0,8610.0,0.0,10400.0,631.0,0.0,20600.0,21200.0,6130.0,27200.0
19565,6870.0,906.0,0.0,0.0,6800.0,6670.0,0.0,7370.0,1600.0,0.0,15400.0,15900.0,7940.0,23400.0
19566,7700.0,276.0,0.0,0.0,8040.0,7000.0,0.0,1240.0,547.0,0.0,8780.0,8980.0,804.0,10200.0
19567,5080.0,747.0,0.0,0.0,7150.0,7280.0,0.0,9300.0,1010.0,0.0,18300.0,19100.0,4700.0,23000.0
19568,7570.0,991.0,0.0,8600.0,10300.0,8890.0,0.0,1910.0,496.0,0.0,11600.0,11600.0,1060.0,13300.0
19569,6060.0,281.0,0.0,0.0,6900.0,6990.0,0.0,1230.0,413.0,0.0,8880.0,9010.0,633.0,10000.0
19570,7320.0,198.0,0.0,7200.0,6700.0,6870.0,0.0,1480.0,55.9,0.0,9350.0,9400.0,2110.0,11600.0
19571,6980.0,1790.0,0.0,0.0,11700.0,10300.0,0.0,6180.0,3320.0,0.0,20300.0,21100.0,4940.0,25300.0
19572,5900.0,177.0,0.0,5900.0,6780.0,6750.0,0.0,2110.0,630.0,0.0,9610.0,9320.0,2850.0,11700.0
19573,14900.0,2790.0,0.0,19000.0,19600.0,16300.0,0.0,19000.0,624.0,0.0,39200.0,35800.0,23100.0,55500.0
19574,12800.0,2780.0,0.0,0.0,25100.0,19800.0,0.0,18300.0,661.0,0.0,37400.0,38100.0,9030.0,43500.0
19575,8890.0,270.0,0.0,0.0,7490.0,7010.0,0.0,1480.0,703.0,0.0,9920.0,11100.0,461.0,12800.0
19576,13500.0,614.0,0.0,0.0,19000.0,17300.0,0.0,2980.0,6970.0,0.0,18400.0,19700.0,3280.0,23200.0
19577,7830.0,357.0,0.0,0.0,8370.0,8140.0,0.0,1380.0,389.0,0.0,10400.0,10300.0,856.0,11600.0
19578,7990.0,289.0,0.0,0.0,8570.0,8100.0,0.0,1910.0,1110.0,0.0,11500.0,11100.0,998.0,13000.0
19579,6650.0,265.0,0.0,6800.0,6940.0,6920.0,0.0,1170.0,246.0,0.0,8510.0,8650.0,311.0,9500.0
19580,13500.0,1380.0,0.0,0.0,23700.0,18100.0,0.0,16700.0,361.0,0.0,36600.0,38300.0,11000.0,52400.0
19581,22400.0,1370.0,0.0,0.0,25000.0,20900.0,0.0,16600.0,1980.0,0.0,40200.0,39000.0,19500.0,55600.0
19582,6540.0,500.0,0.0,0.0,7090.0,6890.0,0.0,1320.0,791.0,0.0,8670.0,8850.0,943.0,9380.0
19583,6920.0,1290.0,0.0,0.0,6780.0,6810.0,0.0,1460.0,483.0,0.0,9330.0,9410.0,2050.0,11700.0
19584,5570.0,513.0,0.0,0.0,6920.0,6880.0,0.0,7540.0,1380.0,0.0,15200.0,15900.0,7770.0,24000.0
19585,5350.0,1810.0,0.0,0.0,11700.0,9330.0,0.0,6460.0,373.0,0.0,18500.0,20500.0,8840.0,29700.0
19586,7410.0,718.0,0.0,0.0,9860.0,10900.0,0.0,5840.0,2310.0,0.0,21400.0,21200.0,4410.0,25500.0
19587,6820.0,410.0,0.0,0.0,6800.0,6840.0,0.0,1460.0,619.0,0.0,8700.0,8640.0,1060.0,9490.0
19588,13500.0,1600.0,0.0,0.0,21900.0,18800.0,0.0,18800.0,903.0,0.0,37500.0,39100.0,9680.0,51100.0
19589,5830.0,437.0,0.0,0.0,6590.0,7010.0,0.0,2760.0,267.0,0.0,10700.0,10400.0,1270.0,11500.0
19590,5380.0,408.0,0.0,0.0,6240.0,6720.0,0.0,5320.0,408.0,0.0,13200.0,12300.0,817.0,12100.0
19591,8630.0,305.0,0.0,0.0,9450.0,8950.0,0.0,2160.0,2260.0,0.0,11700.0,11800.0,794.0,14000.0
19592,30000.0,964.0,0.0,0.0,27500.0,22100.0,0.0,16200.0,761.0,0.0,40200.0,39400.0,17500.0,57800.0
19593,15600.0,817.0,0.0,0.0,19000.0,15200.0,0.0,10100.0,491.0,0.0,28300.0,28700.0,8790.0,39200.0
19594,4320.0,438.0,0.0,0.0,7810.0,7050.0,0.0,8160.0,1480.0,0.0,16100.0,16700.0,2880.0,19800.0
19595,7630.0,338.0,0.0,0.0,7020.0,6820.0,0.0,1800.0,500.0,0.0,9660.0,9740.0,2720.0,12600.0
19596,14500.0,1550.0,0.0,0.0,12600.0,14300.0,0.0,15600.0,728.0,0.0,32900.0,34400.0,9750.0,46300.0
19597,5390.0,178.0,0.0,0.0,6850.0,6820.0,0.0,1940.0,240.0,0.0,9360.0,9060.0,1610.0,11200.0
19598,6340.0,470.0,0.0,8800.0,11700.0,10700.0,0.0,6160.0,376.0,0.0,17800.0,18900.0,6550.0,25200.0
19599,7070.0,277.0,0.0,0.0,6900.0,6850.0,0.0,2100.0,427.0,0.0,8530.0,8430.0,1650.0,9590.0
19600,8970.0,1370.0,0.0,0.0,13400.0,11000.0,0.0,4130.0,943.0,0.0,16300.0,16900.0,1350.0,18500.0
19601,12700.0,3180.0,0.0,0.0,21400.0,18000.0,0.0,27200.0,1770.0,0.0,43400.0,42100.0,12800.0,53000.0
19602,11100.0,3360.0,0.0,0.0,22600.0,19600.0,0.0,15700.0,376.0,0.0,31800.0,30200.0,6980.0,35800.0
19603,11400.0,1120.0,0.0,14000.0,17200.0,12500.0,0.0,6080.0,474.0,0.0,20500.0,23000.0,5450.0,29800.0
19604,5430.0,428.0,0.0,0.0,6780.0,6860.0,0.0,6140.0,350.0,0.0,11100.0,9880.0,6550.0,14600.0
19605,4760.0,510.0,0.0,5600.0,6730.0,6830.0,0.0,7860.0,1630.0,0.0,13800.0,15100.0,5550.0,19700.0
19606,11700.0,1210.0,0.0,12600.0,14900.0,14000.0,0.0,3960.0,1170.0,0.0,18900.0,19500.0,2570.0,22400.0
19607,5890.0,181.0,0.0,6400.0,6800.0,7080.0,0.0,1390.0,76.9,0.0,8870.0,9050.0,1550.0,10000.0
19608,6010.0,392.0,0.0,0.0,6900.0,6910.0,0.0,2320.0,431.0,0.0,8960.0,8610.0,1800.0,9380.0
19609,6460.0,225.0,0.0,7200.0,7470.0,7200.0,0.0,1290.0,637.0,0.0,8780.0,8870.0,538.0,9520.0
19610,11300.0,5130.0,0.0,0.0,14300.0,15300.0,0.0,20600.0,1020.0,0.0,40100.0,39600.0,10100.0,46900.0
19611,9860.0,987.0,0.0,0.0,11500.0,11300.0,0.0,11500.0,1290.0,0.0,26400.0,27200.0,5320.0,32300.0
19612,6520.0,180.0,0.0,0.0,6630.0,6920.0,0.0,1310.0,73.8,0.0,8740.0,9290.0,1140.0,9170.0
19613,6780.0,332.0,0.0,0.0,6970.0,6940.0,0.0,1350.0,1600.0,0.0,8310.0,8550.0,1380.0,10100.0
19614,12000.0,2720.0,0.0,0.0,21600.0,21200.0,0.0,15300.0,1060.0,0.0,36500.0,36500.0,5710.0,41000.0
19615,5860.0,460.0,0.0,6700.0,7100.0,6970.0,0.0,2770.0,799.0,0.0,10800.0,10400.0,1250.0,11100.0
19616,10200.0,2760.0,0.0,0.0,14500.0,14600.0,0.0,25800.0,1220.0,0.0,44000.0,43300.0,12100.0,54100.0
19617,11300.0,2390.0,0.0,0.0,23200.0,20000.0,0.0,17000.0,997.0,0.0,32900.0,32000.0,6340.0,36900.0
19618,5990.0,228.0,0.0,0.0,6820.0,6970.0,0.0,1330.0,258.0,0.0,8820.0,8960.0,201.0,9270.0
19619,5580.0,933.0,0.0,0.0,8020.0,7190.0,0.0,8200.0,1240.0,0.0,16200.0,16700.0,3120.0,19900.0
19620,4820.0,438.0,0.0,0.0,6700.0,6860.0,0.0,9090.0,1430.0,0.0,15600.0,15500.0,9040.0,22600.0
19621,5970.0,404.0,0.0,0.0,6700.0,6770.0,0.0,5400.0,1090.0,0.0,13500.0,14700.0,7430.0,21600.0
19622,8000.0,1630.0,0.0,0.0,13700.0,10300.0,0.0,3570.0,704.0,0.0,16100.0,16800.0,1240.0,17900.0
19623,6690.0,262.0,0.0,0.0,6630.0,6970.0,0.0,1310.0,470.0,0.0,8660.0,9100.0,857.0,8550.0
19624,7070.0,2690.0,0.0,11000.0,12200.0,10700.0,0.0,6500.0,1330.0,0.0,17600.0,18400.0,6390.0,24400.0
19625,5480.0,709.0,0.0,0.0,10000.0,8650.0,0.0,8010.0,1250.0,0.0,19300.0,20300.0,5190.0,25200.0
19626,13100.0,1070.0,0.0,0.0,16700.0,14700.0,0.0,6050.0,1120.0,0.0,22200.0,24100.0,7930.0,32900.0
19627,4840.0,366.0,0.0,0.0,7140.0,6910.0,0.0,4820.0,791.0,0.0,13000.0,13900.0,5770.0,19600.0
19628,6830.0,370.0,0.0,0.0,8260.0,9380.0,0.0,6840.0,2090.0,0.0,19700.0,19400.0,7860.0,26900.0
19629,14600.0,1670.0,0.0,0.0,17700.0,15200.0,0.0,18200.0,207.0,0.0,39200.0,38600.0,16700.0,53100.0
19630,6430.0,908.0,0.0,0.0,7060.0,6810.0,0.0,3380.0,615.0,0.0,10800.0,10000.0,5050.0,14400.0
19631,14800.0,852.0,0.0,14500.0,17000.0,16200.0,0.0,4360.0,274.0,0.0,18500.0,20500.0,4000.0,25400.0
19632,15800.0,2700.0,0.0,0.0,18100.0,16200.0,0.0,18100.0,692.0,0.0,39200.0,38300.0,17600.0,53600.0
19633,14700.0,2650.0,0.0,0.0,17000.0,15300.0,0.0,18400.0,976.0,0.0,39200.0,37900.0,16300.0,53000.0
19634,6510.0,258.0,0.0,0.0,6900.0,7040.0,0.0,1280.0,219.0,0.0,8700.0,9020.0,916.0,9850.0
19635,6000.0,405.0,0.0,0.0,6940.0,6780.0,0.0,2510.0,961.0,0.0,9160.0,8890.0,2330.0,10900.0
19636,6370.0,993.0,0.0,0.0,6850.0,6650.0,0.0,7260.0,1140.0,0.0,13300.0,14300.0,7140.0,21500.0
19637,6750.0,380.0,0.0,0.0,6870.0,6860.0,0.0,1990.0,913.0,0.0,8800.0,8710.0,1070.0,8410.0
19638,5480.0,372.0,0.0,0.0,6730.0,6770.0,0.0,5240.0,643.0,0.0,13200.0,12700.0,7940.0,18900.0
19639,4320.0,336.0,0.0,0.0,6820.0,6950.0,0.0,5530.0,1680.0,0.0,14100.0,15500.0,7310.0,22700.0
19640,6710.0,263.0,0.0,6600.0,6900.0,6870.0,0.0,2000.0,217.0,0.0,8460.0,8450.0,1610.0,10400.0
19641,14800.0,852.0,0.0,14500.0,17000.0,16200.0,0.0,4360.0,274.0,0.0,18500.0,20500.0,4000.0,25400.0
19642,14700.0,1330.0,0.0,0.0,19200.0,15000.0,0.0,14400.0,1270.0,0.0,31000.0,32800.0,8490.0,44300.0
19643,6410.0,651.0,0.0,0.0,6910.0,7010.0,0.0,2720.0,1910.0,0.0,11400.0,11800.0,944.0,13100.0
19644,4770.0,427.0,0.0,6700.0,6610.0,6630.0,0.0,4620.0,60.5,0.0,11700.0,11800.0,1230.0,12900.0
19645,13900.0,3120.0,0.0,18400.0,21800.0,17900.0,0.0,13600.0,1300.0,0.0,30600.0,29100.0,7200.0,35600.0
19646,11800.0,4820.0,0.0,0.0,16300.0,16900.0,0.0,20400.0,1080.0,0.0,39900.0,39700.0,9990.0,46800.0
19647,5380.0,941.0,0.0,6500.0,10900.0,8990.0,0.0,7440.0,810.0,0.0,17900.0,18400.0,3520.0,22100.0
19648,10900.0,1670.0,0.0,13600.0,14500.0,12900.0,0.0,5560.0,512.0,0.0,19900.0,22500.0,5170.0,29400.0
19649,6820.0,265.0,0.0,0.0,6580.0,6790.0,0.0,3010.0,455.0,0.0,10800.0,10600.0,5440.0,15200.0
19650,11900.0,2130.0,0.0,0.0,17600.0,13800.0,0.0,19800.0,633.0,0.0,37400.0,39600.0,8850.0,49400.0
19651,12300.0,2330.0,0.0,0.0,20600.0,19300.0,0.0,19900.0,993.0,0.0,37000.0,37700.0,5710.0,42700.0
19652,6610.0,263.0,0.0,0.0,6780.0,6770.0,0.0,3200.0,329.0,0.0,10900.0,11600.0,5230.0,14800.0
19653,4820.0,629.0,0.0,0.0,9560.0,8330.0,0.0,7220.0,581.0,0.0,17300.0,17800.0,3090.0,21400.0
19654,4510.0,344.0,0.0,0.0,6700.0,6820.0,0.0,7620.0,1520.0,0.0,13600.0,15000.0,5520.0,20200.0
19655,6520.0,787.0,0.0,6800.0,7090.0,7020.0,0.0,1680.0,67.9,0.0,8600.0,8900.0,1130.0,10200.0
19656,6940.0,1370.0,0.0,0.0,11100.0,8830.0,0.0,10300.0,433.0,0.0,20400.0,20600.0,6440.0,26900.0
19657,5930.0,392.0,0.0,0.0,6850.0,6910.0,0.0,2280.0,774.0,0.0,8930.0,8930.0,1790.0,9730.0
19658,13500.0,1880.0,0.0,0.0,17400.0,15200.0,0.0,7740.0,1490.0,0.0,23800.0,25500.0,8100.0,35200.0
19659,5720.0,177.0,0.0,0.0,6660.0,7010.0,0.0,1460.0,551.0,0.0,8940.0,9120.0,397.0,7740.0
19660,4700.0,486.0,0.0,0.0,6750.0,6830.0,0.0,7300.0,947.0,0.0,15600.0,16100.0,8680.0,23100.0
19661,11800.0,1790.0,0.0,0.0,14400.0,11800.0,0.0,3410.0,1370.0,0.0,18100.0,19000.0,2000.0,20900.0
19662,6720.0,1190.0,0.0,0.0,8430.0,9650.0,0.0,7240.0,1630.0,0.0,18700.0,18900.0,7810.0,25600.0
19663,5990.0,966.0,0.0,0.0,6730.0,6870.0,0.0,5990.0,858.0,0.0,13300.0,14300.0,7200.0,21400.0
19664,6700.0,265.0,0.0,0.0,7040.0,6940.0,0.0,1310.0,80.9,0.0,8600.0,9120.0,860.0,10100.0
19665,9440.0,290.0,0.0,0.0,7040.0,7590.0,0.0,2390.0,1830.0,0.0,13600.0,13200.0,274.0,12800.0
19666,11000.0,2780.0,0.0,0.0,11200.0,11500.0,0.0,13100.0,679.0,0.0,28300.0,27800.0,7680.0,35400.0
19667,6010.0,649.0,0.0,7000.0,6790.0,6840.0,0.0,3830.0,265.0,0.0,11600.0,11700.0,1220.0,12900.0
19668,12400.0,680.0,0.0,0.0,16600.0,14600.0,0.0,5220.0,1200.0,0.0,19200.0,21200.0,4520.0,26600.0
19669,4730.0,1820.0,0.0,0.0,7370.0,7510.0,0.0,8820.0,1840.0,0.0,18300.0,18800.0,4880.0,23600.0
19670,11300.0,2800.0,0.0,0.0,22900.0,20500.0,0.0,15300.0,723.0,0.0,36500.0,37300.0,5790.0,41400.0
19671,5360.0,344.0,0.0,5400.0,6680.0,6830.0,0.0,5450.0,792.0,0.0,13700.0,15100.0,7200.0,22200.0
19672,17500.0,1330.0,0.0,0.0,17200.0,13700.0,0.0,9820.0,793.0,0.0,25900.0,27300.0,7860.0,37600.0
19673,10100.0,600.0,0.0,12500.0,11700.0,11600.0,0.0,10900.0,1300.0,0.0,26000.0,26800.0,4670.0,31700.0
19674,6580.0,531.0,0.0,8000.0,11600.0,10400.0,0.0,6200.0,1330.0,0.0,17700.0,18500.0,6420.0,25000.0
19675,6590.0,260.0,0.0,0.0,6660.0,7040.0,0.0,1380.0,323.0,0.0,8640.0,9110.0,948.0,8720.0
19676,9530.0,611.0,0.0,0.0,13600.0,11900.0,0.0,6690.0,2070.0,0.0,18200.0,20000.0,5870.0,27500.0
19677,6440.0,328.0,0.0,0.0,7350.0,6830.0,0.0,1330.0,514.0,0.0,8280.0,8530.0,1280.0,9980.0
19678,7020.0,219.0,0.0,7100.0,6730.0,7050.0,0.0,1280.0,998.0,0.0,8750.0,8840.0,537.0,9270.0
19679,4960.0,1170.0,0.0,0.0,9490.0,8790.0,0.0,9140.0,954.0,0.0,20400.0,21000.0,5790.0,26700.0
19680,6240.0,1460.0,0.0,10500.0,8390.0,8050.0,0.0,4980.0,1220.0,0.0,16500.0,17100.0,2450.0,20300.0
19681,9760.0,2430.0,0.0,0.0,16300.0,12800.0,0.0,13700.0,1860.0,0.0,29100.0,28400.0,9510.0,36300.0
19682,4850.0,1230.0,0.0,0.0,7790.0,6680.0,0.0,8110.0,812.0,0.0,16100.0,16600.0,2880.0,19600.0
19683,4610.0,412.0,0.0,5600.0,6750.0,6680.0,0.0,9280.0,1160.0,0.0,15300.0,15200.0,7500.0,21300.0
19684,11400.0,3340.0,0.0,0.0,22500.0,19400.0,0.0,15400.0,475.0,0.0,31600.0,30100.0,6990.0,36200.0
19685,6060.0,221.0,0.0,0.0,7490.0,7220.0,0.0,1310.0,833.0,0.0,8830.0,8980.0,542.0,9640.0
19686,11200.0,2510.0,0.0,0.0,11100.0,11600.0,0.0,12100.0,1680.0,0.0,28200.0,28100.0,7580.0,35100.0
19687,13700.0,1780.0,0.0,0.0,16600.0,13600.0,0.0,23400.0,620.0,0.0,43300.0,42800.0,11900.0,53700.0
19688,9140.0,603.0,0.0,0.0,12000.0,12100.0,0.0,10700.0,784.0,0.0,25300.0,26300.0,4360.0,30600.0
19689,6620.0,851.0,0.0,0.0,10200.0,10300.0,0.0,7810.0,310.0,0.0,18100.0,18400.0,6620.0,24300.0
19690,13400.0,2500.0,0.0,0.0,18100.0,14000.0,0.0,7790.0,242.0,0.0,24200.0,26000.0,7870.0,35600.0
19691,10400.0,3710.0,0.0,0.0,16800.0,14500.0,0.0,23300.0,2090.0,0.0,41400.0,41200.0,10900.0,49500.0
19692,7140.0,261.0,0.0,0.0,6780.0,6830.0,0.0,3810.0,673.0,0.0,9480.0,9420.0,3320.0,11800.0
19693,5900.0,718.0,0.0,0.0,6700.0,6750.0,0.0,5970.0,589.0,0.0,13400.0,14500.0,7390.0,21100.0
19694,7080.0,1310.0,0.0,9500.0,8810.0,8540.0,0.0,9640.0,583.0,0.0,19900.0,21300.0,9830.0,30600.0
19695,6780.0,461.0,0.0,0.0,8760.0,8440.0,0.0,1390.0,304.0,0.0,10400.0,10500.0,878.0,12200.0
19696,9670.0,890.0,0.0,0.0,18900.0,17000.0,0.0,3110.0,3290.0,0.0,18000.0,19600.0,3860.0,23600.0
19697,5630.0,645.0,0.0,0.0,7020.0,7030.0,0.0,8080.0,1030.0,0.0,15600.0,16500.0,6430.0,22400.0
19698,6600.0,181.0,0.0,0.0,7600.0,6900.0,0.0,1360.0,431.0,0.0,8700.0,9110.0,1120.0,9970.0
19699,7870.0,1490.0,0.0,0.0,11100.0,10400.0,0.0,3650.0,44.8,0.0,16200.0,16900.0,1260.0,17700.0
19700,5450.0,888.0,0.0,0.0,8170.0,7910.0,0.0,5010.0,1300.0,0.0,16400.0,17000.0,2370.0,20700.0
19701,6800.0,295.0,0.0,0.0,7350.0,7200.0,0.0,1290.0,533.0,0.0,8810.0,8970.0,369.0,10400.0
19702,6940.0,263.0,0.0,0.0,6850.0,6840.0,0.0,1240.0,335.0,0.0,8860.0,9100.0,1260.0,9870.0
19703,7550.0,277.0,0.0,7300.0,7060.0,6790.0,0.0,1540.0,273.0,0.0,9380.0,9480.0,2190.0,11800.0
19704,6710.0,291.0,0.0,0.0,6780.0,6810.0,0.0,1390.0,312.0,0.0,9260.0,9380.0,1830.0,11300.0
19705,6490.0,451.0,0.0,0.0,6970.0,6900.0,0.0,1330.0,1310.0,0.0,8670.0,8810.0,930.0,9860.0
19706,5980.0,1570.0,0.0,0.0,6820.0,6850.0,0.0,7460.0,1510.0,0.0,15300.0,16000.0,7870.0,24300.0
19707,8640.0,322.0,0.0,0.0,10500.0,11300.0,0.0,4090.0,921.0,0.0,16300.0,16800.0,1330.0,18000.0
19708,8030.0,366.0,0.0,7500.0,7280.0,7260.0,0.0,1540.0,547.0,0.0,10500.0,10500.0,829.0,11600.0
19709,7240.0,458.0,0.0,0.0,8500.0,8060.0,0.0,1950.0,438.0,0.0,11300.0,11400.0,850.0,11600.0
19710,6210.0,646.0,0.0,6900.0,7060.0,6800.0,0.0,1320.0,473.0,0.0,8600.0,8860.0,913.0,8170.0
19711,12100.0,1520.0,0.0,0.0,19100.0,16300.0,0.0,19900.0,204.0,0.0,38000.0,39400.0,9400.0,50000.0
19712,19600.0,2320.0,0.0,0.0,31200.0,26100.0,0.0,11200.0,213.0,0.0,37300.0,39400.0,8210.0,55500.0
19713,3700.0,176.0,0.0,0.0,7180.0,6900.0,0.0,1280.0,518.0,0.0,8570.0,8850.0,1420.0,10300.0
19714,6920.0,337.0,0.0,7200.0,8850.0,7930.0,0.0,1670.0,374.0,0.0,10500.0,10700.0,785.0,11900.0
19715,5560.0,753.0,0.0,0.0,7110.0,6930.0,0.0,8360.0,1610.0,0.0,15300.0,15800.0,7570.0,23400.0
19716,6030.0,755.0,0.0,0.0,9010.0,9170.0,0.0,8630.0,1390.0,0.0,19500.0,20400.0,5260.0,25600.0
19717,14600.0,1100.0,0.0,0.0,18500.0,17300.0,0.0,3720.0,3990.0,0.0,18900.0,20400.0,2970.0,23400.0
19718,5970.0,355.0,0.0,0.0,6680.0,7050.0,0.0,1460.0,436.0,0.0,8960.0,9170.0,1720.0,11200.0
19719,12800.0,1570.0,0.0,15000.0,15300.0,16300.0,0.0,20000.0,1250.0,0.0,38100.0,39400.0,9280.0,50000.0
19720,5740.0,280.0,0.0,0.0,6780.0,7020.0,0.0,1150.0,684.0,0.0,8750.0,8870.0,440.0,9580.0
19721,7470.0,374.0,0.0,0.0,10100.0,8740.0,0.0,1910.0,758.0,0.0,11500.0,11300.0,1040.0,13300.0
19722,3900.0,187.0,0.0,0.0,6940.0,7040.0,0.0,1290.0,216.0,0.0,8550.0,8790.0,1410.0,10400.0
19723,5720.0,855.0,0.0,0.0,7710.0,6990.0,0.0,3450.0,792.0,0.0,11800.0,11900.0,1220.0,12600.0
19724,11300.0,1580.0,0.0,0.0,16800.0,13100.0,0.0,20300.0,525.0,0.0,37700.0,40200.0,8900.0,49700.0
19725,6180.0,223.0,0.0,0.0,6680.0,7250.0,0.0,1250.0,424.0,0.0,8630.0,8730.0,533.0,9370.0
19726,6290.0,263.0,0.0,0.0,6820.0,6760.0,0.0,1350.0,325.0,0.0,9210.0,9320.0,1730.0,10900.0
19727,7060.0,371.0,0.0,7800.0,8390.0,8440.0,0.0,1930.0,514.0,0.0,11500.0,11300.0,1010.0,13100.0
19728,6150.0,390.0,0.0,0.0,6820.0,6910.0,0.0,1300.0,435.0,0.0,8650.0,8840.0,1250.0,9880.0
19729,5650.0,608.0,0.0,0.0,6970.0,6870.0,0.0,8310.0,1800.0,0.0,15200.0,15800.0,7580.0,23300.0
19730,6130.0,1180.0,0.0,0.0,11100.0,10400.0,0.0,6240.0,1700.0,0.0,18100.0,20100.0,8620.0,29400.0
19731,5190.0,178.0,0.0,0.0,7400.0,6940.0,0.0,2080.0,55.6,0.0,9500.0,9200.0,2810.0,11600.0
19732,11700.0,2790.0,0.0,0.0,22900.0,20600.0,0.0,15300.0,816.0,0.0,36500.0,36600.0,5730.0,41000.0
19733,7240.0,256.0,0.0,7100.0,6730.0,6910.0,0.0,1430.0,279.0,0.0,9290.0,9390.0,1910.0,11400.0
19734,14600.0,974.0,0.0,0.0,14500.0,13700.0,0.0,15400.0,830.0,0.0,32700.0,34700.0,9830.0,46000.0
19735,6830.0,1520.0,0.0,0.0,12400.0,10100.0,0.0,7900.0,679.0,0.0,18100.0,17300.0,8930.0,25900.0
19736,11800.0,1990.0,0.0,0.0,14300.0,13300.0,0.0,9320.0,709.0,0.0,21700.0,21000.0,4940.0,25600.0
19737,13300.0,1220.0,0.0,0.0,17900.0,16000.0,0.0,22700.0,370.0,0.0,39500.0,38200.0,15400.0,51800.0
19738,7540.0,1260.0,0.0,0.0,6920.0,6770.0,0.0,7490.0,1940.0,0.0,15500.0,16300.0,7860.0,24300.0
19739,11300.0,1440.0,0.0,0.0,9910.0,8600.0,0.0,2700.0,1620.0,0.0,13000.0,13400.0,1380.0,15800.0
19740,13900.0,1410.0,0.0,0.0,9890.0,8490.0,0.0,2310.0,617.0,0.0,12400.0,12800.0,947.0,14700.0
19741,12100.0,622.0,0.0,0.0,15200.0,12600.0,0.0,19700.0,655.0,0.0,36000.0,38600.0,8570.0,48800.0
19742,6910.0,412.0,0.0,0.0,6990.0,6880.0,0.0,1350.0,48.0,0.0,8600.0,8640.0,1050.0,9250.0
19743,6790.0,417.0,0.0,0.0,7330.0,6920.0,0.0,1570.0,412.0,0.0,9240.0,9680.0,1850.0,11600.0
19744,5250.0,1340.0,0.0,0.0,8870.0,8650.0,0.0,5850.0,1480.0,0.0,18600.0,21000.0,4910.0,28100.0
19745,6780.0,1610.0,0.0,0.0,12500.0,11000.0,0.0,4980.0,382.0,0.0,17200.0,18800.0,7390.0,26800.0
19746,10300.0,492.0,0.0,0.0,11600.0,12100.0,0.0,3820.0,833.0,0.0,16600.0,17600.0,1530.0,19800.0
19747,11800.0,936.0,0.0,0.0,16600.0,12800.0,0.0,18500.0,668.0,0.0,34900.0,37700.0,8620.0,48100.0
19748,7660.0,472.0,0.0,0.0,7060.0,6600.0,0.0,7370.0,984.0,0.0,15200.0,15400.0,8090.0,22800.0
19749,6700.0,392.0,0.0,0.0,6900.0,6860.0,0.0,1290.0,1140.0,0.0,8720.0,8870.0,1090.0,9020.0
19750,7130.0,1780.0,0.0,0.0,6490.0,6550.0,0.0,8450.0,1800.0,0.0,14100.0,14900.0,7730.0,22200.0
19751,5370.0,1640.0,0.0,0.0,10900.0,9610.0,0.0,5720.0,2930.0,0.0,18600.0,18900.0,4620.0,24100.0
19752,6960.0,362.0,0.0,0.0,8650.0,7770.0,0.0,1880.0,416.0,0.0,11000.0,11300.0,812.0,11100.0
19753,7090.0,293.0,0.0,0.0,6940.0,7100.0,0.0,1270.0,1120.0,0.0,8830.0,8970.0,331.0,8270.0
19754,7180.0,1160.0,0.0,0.0,6540.0,6810.0,0.0,1930.0,382.0,0.0,9530.0,9820.0,3140.0,13000.0
19755,6280.0,374.0,0.0,0.0,7550.0,6790.0,0.0,1570.0,66.9,0.0,8980.0,9310.0,1700.0,11200.0
19756,6120.0,262.0,0.0,0.0,7910.0,6950.0,0.0,1170.0,536.0,0.0,8500.0,8610.0,477.0,9810.0
19757,9670.0,388.0,0.0,0.0,10000.0,8240.0,0.0,2210.0,507.0,0.0,12000.0,12200.0,852.0,13400.0
19758,9350.0,1070.0,0.0,0.0,12700.0,12800.0,0.0,6480.0,249.0,0.0,17800.0,19400.0,5290.0,24700.0
19759,5310.0,1060.0,0.0,7000.0,7020.0,7090.0,0.0,7170.0,1210.0,0.0,15500.0,16500.0,6800.0,22900.0
19760,5790.0,256.0,0.0,6400.0,6610.0,7020.0,0.0,1450.0,373.0,0.0,8940.0,9160.0,1720.0,10200.0
